COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Georgia,2018,40,ILI CASES,0TO4,,,,,5.00
Georgia,2018,40,ILI CASES,5TO14,,,,,4.00
Georgia,2018,40,ILI CASES,15TO64,,,,,17.00
Georgia,2018,40,ILI CASES,65TO,,,,,9.00
Georgia,2018,40,ILI CASES,UNKNOWN,,,,,0.00
Georgia,2018,40,ILI CASES,ALL,,,,,35.00
Georgia,2018,40,ILI POPULATION COVERED,0TO4,,,,,6298.00
Georgia,2018,40,ILI POPULATION COVERED,5TO14,,,,,11251.00
Georgia,2018,40,ILI POPULATION COVERED,15TO64,,,,,27944.00
Georgia,2018,40,ILI POPULATION COVERED,65TO,,,,,10570.00
Georgia,2018,40,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Georgia,2018,40,ILI POPULATION COVERED,ALL,,,,,56063.00
Georgia,2018,40,SARI CASES,0TO4,,,,,45.00
Georgia,2018,40,SARI CASES,5TO14,,,,,12.00
Georgia,2018,40,SARI CASES,15TO29,,,,,4.00
Georgia,2018,40,SARI CASES,15TO64,,,,,8.00
Georgia,2018,40,SARI CASES,30TO64,,,,,4.00
Georgia,2018,40,SARI CASES,65TO,,,,,8.00
Georgia,2018,40,SARI CASES,UNKNOWN,,,,,0.00
Georgia,2018,40,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Georgia,2018,40,SARI CASES,ALL,INFLUENZA A,AH3,Positive,,
Georgia,2018,40,SARI CASES,ALL,OTHER RESPIRATORY VIRUS,RSV,Negative,,
Georgia,2018,40,SARI CASES,ALL,,,,,73.00
Georgia,2018,40,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,5.00
Georgia,2018,40,SARI INPATIENTS,0TO4,,,,,117.00
Georgia,2018,40,SARI INPATIENTS,5TO14,,,,,74.00
Georgia,2018,40,SARI INPATIENTS,15TO64,,,,,152.00
Georgia,2018,40,SARI INPATIENTS,15TO29,,,,,58.00
Georgia,2018,40,SARI INPATIENTS,30TO64,,,,,94.00
Georgia,2018,40,SARI INPATIENTS,65TO,,,,,119.00
Georgia,2018,40,SARI INPATIENTS,UNKNOWN,,,,,0.00
Georgia,2018,40,SARI INPATIENTS,ALL,,,,,462.00
Georgia,2018,40,TREND,,,,,,Decreasing
Georgia,2018,40,INTENSITY,,,,,,Low/Moderate
Georgia,2018,40,IMPACT,,,,,,Low
Georgia,2018,40,GEOSPREAD,,,,,,No Activity
Georgia,2018,41,ILI CASES,0TO4,,,,,10.00
Georgia,2018,41,ILI CASES,5TO14,,,,,15.00
Georgia,2018,41,ILI CASES,15TO64,,,,,13.00
Georgia,2018,41,ILI CASES,65TO,,,,,3.00
Georgia,2018,41,ILI CASES,UNKNOWN,,,,,0.00
Georgia,2018,41,ILI CASES,ALL,,,,,41.00
Georgia,2018,41,ILI POPULATION COVERED,0TO4,,,,,6298.00
Georgia,2018,41,ILI POPULATION COVERED,5TO14,,,,,11251.00
Georgia,2018,41,ILI POPULATION COVERED,15TO64,,,,,27534.00
Georgia,2018,41,ILI POPULATION COVERED,65TO,,,,,10739.00
Georgia,2018,41,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Georgia,2018,41,ILI POPULATION COVERED,ALL,,,,,55822.00
Georgia,2018,41,SARI CASES,0TO4,,,,,57.00
Georgia,2018,41,SARI CASES,5TO14,,,,,8.00
Georgia,2018,41,SARI CASES,15TO29,,,,,0.00
Georgia,2018,41,SARI CASES,15TO64,,,,,0.00
Georgia,2018,41,SARI CASES,30TO64,,,,,0.00
Georgia,2018,41,SARI CASES,65TO,,,,,1.00
Georgia,2018,41,SARI CASES,UNKNOWN,,,,,0.00
Georgia,2018,41,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Georgia,2018,41,SARI CASES,ALL,INFLUENZA A,AH3,Positive,,
Georgia,2018,41,SARI CASES,ALL,OTHER RESPIRATORY VIRUS,RSV,Negative,,
Georgia,2018,41,SARI CASES,ALL,,,,,66.00
Georgia,2018,41,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,3.00
Georgia,2018,41,SARI INPATIENTS,0TO4,,,,,136.00
Georgia,2018,41,SARI INPATIENTS,5TO14,,,,,63.00
Georgia,2018,41,SARI INPATIENTS,15TO64,,,,,86.00
Georgia,2018,41,SARI INPATIENTS,15TO29,,,,,28.00
Georgia,2018,41,SARI INPATIENTS,30TO64,,,,,58.00
Georgia,2018,41,SARI INPATIENTS,65TO,,,,,47.00
Georgia,2018,41,SARI INPATIENTS,UNKNOWN,,,,,0.00
Georgia,2018,41,SARI INPATIENTS,ALL,,,,,332.00
Georgia,2018,41,TREND,,,,,,Increasing
Georgia,2018,41,INTENSITY,,,,,,Low/Moderate
Georgia,2018,41,IMPACT,,,,,,Low
Georgia,2018,41,GEOSPREAD,,,,,,No Activity
Georgia,2018,42,ILI CASES,0TO4,,,,,12.00
Georgia,2018,42,ILI CASES,5TO14,,,,,5.00
Georgia,2018,42,ILI CASES,15TO64,,,,,62.00
Georgia,2018,42,ILI CASES,65TO,,,,,10.00
Georgia,2018,42,ILI CASES,UNKNOWN,,,,,0.00
Georgia,2018,42,ILI CASES,ALL,,,,,89.00
Georgia,2018,42,ILI POPULATION COVERED,0TO4,,,,,5928.00
Georgia,2018,42,ILI POPULATION COVERED,5TO14,,,,,9907.00
Georgia,2018,42,ILI POPULATION COVERED,15TO64,,,,,24314.00
Georgia,2018,42,ILI POPULATION COVERED,65TO,,,,,10570.00
Georgia,2018,42,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Georgia,2018,42,ILI POPULATION COVERED,ALL,,,,,50719.00
Georgia,2018,42,SARI CASES,0TO4,,,,,59.00
Georgia,2018,42,SARI CASES,5TO14,,,,,13.00
Georgia,2018,42,SARI CASES,15TO29,,,,,2.00
Georgia,2018,42,SARI CASES,15TO64,,,,,5.00
Georgia,2018,42,SARI CASES,30TO64,,,,,3.00
Georgia,2018,42,SARI CASES,65TO,,,,,2.00
Georgia,2018,42,SARI CASES,UNKNOWN,,,,,0.00
Georgia,2018,42,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Georgia,2018,42,SARI CASES,ALL,INFLUENZA A,AH3,Positive,,
Georgia,2018,42,SARI CASES,ALL,OTHER RESPIRATORY VIRUS,RSV,Negative,,
