COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Serbia,2018,40,ILI CASES,0TO4,,,,,73.00
Serbia,2018,40,ILI CASES,5TO14,,,,,323.00
Serbia,2018,40,ILI CASES,15TO64,,,,,629.00
Serbia,2018,40,ILI CASES,65TO,,,,,176.00
Serbia,2018,40,ILI CASES,UNKNOWN,,,,,0.00
Serbia,2018,40,ILI CASES,ALL,,,,,1204.00
Serbia,2018,40,ILI POPULATION COVERED,0TO4,,,,,342041.00
Serbia,2018,40,ILI POPULATION COVERED,5TO14,,,,,646592.00
Serbia,2018,40,ILI POPULATION COVERED,15TO64,,,,,4790277.00
Serbia,2018,40,ILI POPULATION COVERED,65TO,,,,,1222635.00
Serbia,2018,40,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Serbia,2018,40,ILI POPULATION COVERED,ALL,,,,,7258753.00
Serbia,2018,40,SARI CASES,0TO4,,,,,1.00
Serbia,2018,40,SARI CASES,5TO14,,,,,0.00
Serbia,2018,40,SARI CASES,15TO64,,,,,1.00
Serbia,2018,40,SARI CASES,15TO29,,,,,0.00
Serbia,2018,40,SARI CASES,30TO64,,,,,1.00
Serbia,2018,40,SARI CASES,65TO,,,,,0.00
Serbia,2018,40,SARI CASES,UNKNOWN,,,,,0.00
Serbia,2018,40,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Serbia,2018,40,SARI CASES,ALL,INFLUENZA A,AH3,Positive,,
Serbia,2018,40,SARI CASES,ALL,INFLUENZA A,ANOTSUBTYPED,Positive,,
Serbia,2018,40,SARI CASES,ALL,INFLUENZA B,TOTAL,Positive,,
Serbia,2018,40,SARI CASES,ALL,,,,,2.00
Serbia,2018,40,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,0.00
Serbia,2018,40,SARI INPATIENTS,0TO4,,,,,258.00
Serbia,2018,40,SARI INPATIENTS,5TO14,,,,,323.00
Serbia,2018,40,SARI INPATIENTS,15TO64,,,,,197.00
Serbia,2018,40,SARI INPATIENTS,15TO29,,,,,73.00
Serbia,2018,40,SARI INPATIENTS,30TO64,,,,,124.00
