COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Latvia,2018,40,ILI CASES,0TO4,,,,,0.00
Latvia,2018,40,ILI CASES,5TO14,,,,,0.00
Latvia,2018,40,ILI CASES,15TO64,,,,,0.00
Latvia,2018,40,ILI CASES,65TO,,,,,0.00
Latvia,2018,40,ILI CASES,UNKNOWN,,,,,0.00
Latvia,2018,40,ILI CASES,ALL,,,,,0.00
Latvia,2018,40,ILI POPULATION COVERED,0TO4,,,,,6287.00
Latvia,2018,40,ILI POPULATION COVERED,5TO14,,,,,10167.00
Latvia,2018,40,ILI POPULATION COVERED,15TO64,,,,,67139.00
Latvia,2018,40,ILI POPULATION COVERED,65TO,,,,,19516.00
Latvia,2018,40,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Latvia,2018,40,ILI POPULATION COVERED,ALL,,,,,103109.00
Latvia,2018,40,ARI CASES,0TO4,,,,,345.00
Latvia,2018,40,ARI CASES,5TO14,,,,,522.00
Latvia,2018,40,ARI CASES,15TO64,,,,,295.00
Latvia,2018,40,ARI CASES,65TO,,,,,48.00
Latvia,2018,40,ARI CASES,UNKNOWN,,,,,0.00
Latvia,2018,40,ARI CASES,ALL,,,,,1210.00
Latvia,2018,40,ARI POPULATION COVERED,0TO4,,,,,6287.00
Latvia,2018,40,ARI POPULATION COVERED,5TO14,,,,,10167.00
Latvia,2018,40,ARI POPULATION COVERED,15TO64,,,,,67139.00
Latvia,2018,40,ARI POPULATION COVERED,65TO,,,,,19516.00
Latvia,2018,40,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Latvia,2018,40,ARI POPULATION COVERED,ALL,,,,,103109.00
Latvia,2018,40,TREND,,,,,,
Latvia,2018,40,INTENSITY,,,,,,Low/Moderate
Latvia,2018,40,IMPACT,,,,,,Not Available
Latvia,2018,40,GEOSPREAD,,,,,,No Activity
Latvia,2018,41,ILI CASES,0TO4,,,,,0.00
Latvia,2018,41,ILI CASES,5TO14,,,,,0.00
Latvia,2018,41,ILI CASES,15TO64,,,,,0.00
Latvia,2018,41,ILI CASES,65TO,,,,,0.00
Latvia,2018,41,ILI CASES,UNKNOWN,,,,,0.00
Latvia,2018,41,ILI CASES,ALL,,,,,0.00
Latvia,2018,41,ILI POPULATION COVERED,0TO4,,,,,6188.00
Latvia,2018,41,ILI POPULATION COVERED,5TO14,,,,,10122.00
Latvia,2018,41,ILI POPULATION COVERED,15TO64,,,,,67790.00
Latvia,2018,41,ILI POPULATION COVERED,65TO,,,,,19702.00
Latvia,2018,41,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Latvia,2018,41,ILI POPULATION COVERED,ALL,,,,,103802.00
Latvia,2018,41,ARI CASES,0TO4,,,,,309.00
Latvia,2018,41,ARI CASES,5TO14,,,,,370.00
Latvia,2018,41,ARI CASES,15TO64,,,,,298.00
Latvia,2018,41,ARI CASES,65TO,,,,,37.00
Latvia,2018,41,ARI CASES,UNKNOWN,,,,,0.00
Latvia,2018,41,ARI CASES,ALL,,,,,1014.00
Latvia,2018,41,ARI POPULATION COVERED,0TO4,,,,,6188.00
Latvia,2018,41,ARI POPULATION COVERED,5TO14,,,,,10122.00
Latvia,2018,41,ARI POPULATION COVERED,15TO64,,,,,67790.00
Latvia,2018,41,ARI POPULATION COVERED,65TO,,,,,19702.00
Latvia,2018,41,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Latvia,2018,41,ARI POPULATION COVERED,ALL,,,,,103802.00
Latvia,2018,41,TREND,,,,,,Unchanged
