COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Belarus,2018,40,ILI CASES,0TO4,,,,,11.00
Belarus,2018,40,ILI CASES,5TO14,,,,,26.00
Belarus,2018,40,ILI CASES,15TO64,,,,,14.00
Belarus,2018,40,ILI CASES,65TO,,,,,0.00
Belarus,2018,40,ILI CASES,UNKNOWN,,,,,0.00
Belarus,2018,40,ILI CASES,ALL,,,,,51.00
Belarus,2018,40,ILI POPULATION COVERED,0TO4,,,,,55226.00
Belarus,2018,40,ILI POPULATION COVERED,5TO14,,,,,93529.00
Belarus,2018,40,ILI POPULATION COVERED,15TO64,,,,,510076.00
Belarus,2018,40,ILI POPULATION COVERED,65TO,,,,,64515.00
Belarus,2018,40,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Belarus,2018,40,ILI POPULATION COVERED,ALL,,,,,723346.00
Belarus,2018,40,ARI CASES,0TO4,,,,,15885.00
Belarus,2018,40,ARI CASES,5TO14,,,,,20231.00
Belarus,2018,40,ARI CASES,15TO64,,,,,16816.00
Belarus,2018,40,ARI CASES,65TO,,,,,821.00
Belarus,2018,40,ARI CASES,UNKNOWN,,,,,0.00
Belarus,2018,40,ARI CASES,ALL,,,,,53753.00
Belarus,2018,40,ARI POPULATION COVERED,0TO4,,,,,343356.00
Belarus,2018,40,ARI POPULATION COVERED,5TO14,,,,,571978.00
Belarus,2018,40,ARI POPULATION COVERED,15TO64,,,,,3890201.00
Belarus,2018,40,ARI POPULATION COVERED,65TO,,,,,637154.00
Belarus,2018,40,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Belarus,2018,40,ARI POPULATION COVERED,ALL,,,,,5442689.00
Belarus,2018,40,SARI CASES,0TO4,,,,,5.00
Belarus,2018,40,SARI CASES,5TO14,,,,,0.00
Belarus,2018,40,SARI CASES,15TO29,,,,,4.00
Belarus,2018,40,SARI CASES,15TO64,,,,,10.00
Belarus,2018,40,SARI CASES,30TO64,,,,,6.00
Belarus,2018,40,SARI CASES,65TO,,,,,2.00
Belarus,2018,40,SARI CASES,UNKNOWN,,,,,0.00
Belarus,2018,40,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,0.00
Belarus,2018,40,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Belarus,2018,40,SARI CASES,ALL,INFLUENZA A,ANOTSUBTYPED,Positive,,0.00
Belarus,2018,40,SARI CASES,ALL,INFLUENZA B,TOTAL,Positive,,0.00
Belarus,2018,40,SARI CASES,ALL,,,,,17.00
Belarus,2018,40,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,19.00
Belarus,2018,40,SARI INPATIENTS,0TO4,,,,,1736.00
Belarus,2018,40,SARI INPATIENTS,5TO14,,,,,1514.00
Belarus,2018,40,SARI INPATIENTS,15TO64,,,,,1280.00
Belarus,2018,40,SARI INPATIENTS,15TO29,,,,,605.00
Belarus,2018,40,SARI INPATIENTS,30TO64,,,,,675.00
Belarus,2018,40,SARI INPATIENTS,65TO,,,,,676.00
Belarus,2018,40,SARI INPATIENTS,UNKNOWN,,,,,0.00
Belarus,2018,40,SARI INPATIENTS,ALL,,,,,5206.00
Belarus,2018,40,SARI DEATHS INPATIENTS,ALL,,,,,0.00
Belarus,2018,40,SARI SITES NUMBER,ALL,,,,,11.00
Belarus,2018,40,TREND,,,,,,Unchanged
