COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Belgium,2018,40,ILI CASES,0TO4,,,,,0.00
Belgium,2018,40,ILI CASES,5TO14,,,,,1.00
Belgium,2018,40,ILI CASES,15TO64,,,,,9.00
Belgium,2018,40,ILI CASES,65TO,,,,,0.00
Belgium,2018,40,ILI CASES,UNKNOWN,,,,,0.00
Belgium,2018,40,ILI CASES,ALL,,,,,10.00
Belgium,2018,40,ILI POPULATION COVERED,0TO4,,,,,5045.00
Belgium,2018,40,ILI POPULATION COVERED,5TO14,,,,,10128.00
Belgium,2018,40,ILI POPULATION COVERED,15TO64,,,,,58054.00
Belgium,2018,40,ILI POPULATION COVERED,65TO,,,,,16325.00
Belgium,2018,40,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Belgium,2018,40,ILI POPULATION COVERED,ALL,,,,,89552.00
Belgium,2018,40,ARI CASES,0TO4,,,,,133.00
Belgium,2018,40,ARI CASES,5TO14,,,,,703.00
Belgium,2018,40,ARI CASES,15TO64,,,,,303.00
Belgium,2018,40,ARI CASES,65TO,,,,,176.00
Belgium,2018,40,ARI CASES,UNKNOWN,,,,,0.00
Belgium,2018,40,ARI CASES,ALL,,,,,1315.00
Belgium,2018,40,ARI POPULATION COVERED,0TO4,,,,,5045.00
Belgium,2018,40,ARI POPULATION COVERED,5TO14,,,,,10128.00
Belgium,2018,40,ARI POPULATION COVERED,15TO64,,,,,58054.00
Belgium,2018,40,ARI POPULATION COVERED,65TO,,,,,16325.00
Belgium,2018,40,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Belgium,2018,40,ARI POPULATION COVERED,ALL,,,,,89552.00
Belgium,2018,40,SARI CASES,UNKNOWN,,,,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA A,AH1N1,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA A,AH3,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA A,ANOTSUBTYPED,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,
Belgium,2018,40,SARI CASES,ALL,INFLUENZA B,TOTAL,Positive,,
Belgium,2018,40,SARI CASES,ALL,OTHER RESPIRATORY VIRUS,RSV,Negative,,
Belgium,2018,40,SARI CASES,ALL,,,,,
Belgium,2018,40,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,
Belgium,2018,40,SARI POPULATION COVERED,UNKNOWN,,,,,
Belgium,2018,40,SARI POPULATION COVERED,ALL,,,,,
Belgium,2018,40,SARI DEATHS INPATIENTS,UNKNOWN,,,,,
Belgium,2018,40,SARI DEATHS INPATIENTS,ALL,,,,,
Belgium,2018,40,SARI SITES NUMBER,ALL,,,,,
Belgium,2018,40,TREND,,,,,,Unchanged
Belgium,2018,40,INTENSITY,,,,,,baseline
Belgium,2018,40,IMPACT,,,,,,baseline
Belgium,2018,40,GEOSPREAD,,,,,,No Activity
Belgium,2018,41,ILI CASES,0TO4,,,,,1.00
Belgium,2018,41,ILI CASES,5TO14,,,,,0.00
Belgium,2018,41,ILI CASES,15TO64,,,,,13.00
Belgium,2018,41,ILI CASES,65TO,,,,,0.00
Belgium,2018,41,ILI CASES,UNKNOWN,,,,,0.00
Belgium,2018,41,ILI CASES,ALL,,,,,14.00
Belgium,2018,41,ILI POPULATION COVERED,0TO4,,,,,4918.00
Belgium,2018,41,ILI POPULATION COVERED,5TO14,,,,,9963.00
Belgium,2018,41,ILI POPULATION COVERED,15TO64,,,,,57100.00
Belgium,2018,41,ILI POPULATION COVERED,65TO,,,,,16346.00
Belgium,2018,41,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Belgium,2018,41,ILI POPULATION COVERED,ALL,,,,,88327.00
Belgium,2018,41,ARI CASES,0TO4,,,,,159.00
Belgium,2018,41,ARI CASES,5TO14,,,,,702.00
Belgium,2018,41,ARI CASES,15TO64,,,,,303.00
Belgium,2018,41,ARI CASES,65TO,,,,,190.00
Belgium,2018,41,ARI CASES,UNKNOWN,,,,,0.00
Belgium,2018,41,ARI CASES,ALL,,,,,1354.00
Belgium,2018,41,ARI POPULATION COVERED,0TO4,,,,,4918.00
Belgium,2018,41,ARI POPULATION COVERED,5TO14,,,,,9963.00
Belgium,2018,41,ARI POPULATION COVERED,15TO64,,,,,57100.00
Belgium,2018,41,ARI POPULATION COVERED,65TO,,,,,16346.00
Belgium,2018,41,ARI POPULATION COVERED,UNKNOWN,,,,,0.00
Belgium,2018,41,ARI POPULATION COVERED,ALL,,,,,88327.00
Belgium,2018,41,SARI CASES,UNKNOWN,,,,,0.00
Belgium,2018,41,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,0.00
Belgium,2018,41,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,0.00
Belgium,2018,41,SARI CASES,ALL,INFLUENZA A,AH1N1,Positive,,0.00
Belgium,2018,41,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,0.00
Belgium,2018,41,SARI CASES,ALL,INFLUENZA A,AH3,Positive,,0.00
Belgium,2018,41,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Belgium,2018,41,SARI CASES,ALL,INFLUENZA A,ANOTSUBTYPED,Positive,,1.00
