COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Israel,2018,40,ILI CASES,0TO4,,,,,4.00
Israel,2018,40,ILI CASES,5TO14,,,,,11.00
Israel,2018,40,ILI CASES,15TO64,,,,,45.00
Israel,2018,40,ILI CASES,65TO,,,,,4.00
Israel,2018,40,ILI CASES,UNKNOWN,,,,,0.00
Israel,2018,40,ILI CASES,ALL,,,,,64.00
Israel,2018,40,ILI POPULATION COVERED,0TO4,,,,,204864.00
Israel,2018,40,ILI POPULATION COVERED,5TO14,,,,,397145.00
Israel,2018,40,ILI POPULATION COVERED,15TO64,,,,,1374956.00
Israel,2018,40,ILI POPULATION COVERED,65TO,,,,,241132.00
Israel,2018,40,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Israel,2018,40,ILI POPULATION COVERED,ALL,,,,,2218097.00
Israel,2018,40,TREND,,,,,,Unchanged
Israel,2018,40,INTENSITY,,,,,,Low/Moderate
Israel,2018,40,IMPACT,,,,,,Not Available
Israel,2018,40,GEOSPREAD,,,,,,No Activity
Israel,2018,41,ILI CASES,0TO4,,,,,4.00
Israel,2018,41,ILI CASES,5TO14,,,,,16.00
Israel,2018,41,ILI CASES,15TO64,,,,,72.00
Israel,2018,41,ILI CASES,65TO,,,,,10.00
Israel,2018,41,ILI CASES,UNKNOWN,,,,,0.00
Israel,2018,41,ILI CASES,ALL,,,,,102.00
Israel,2018,41,ILI POPULATION COVERED,0TO4,,,,,204864.00
Israel,2018,41,ILI POPULATION COVERED,5TO14,,,,,397145.00
Israel,2018,41,ILI POPULATION COVERED,15TO64,,,,,1374956.00
Israel,2018,41,ILI POPULATION COVERED,65TO,,,,,241132.00
Israel,2018,41,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Israel,2018,41,ILI POPULATION COVERED,ALL,,,,,2218097.00
Israel,2018,41,TREND,,,,,,Unchanged
Israel,2018,41,INTENSITY,,,,,,Low/Moderate
Israel,2018,41,IMPACT,,,,,,Not Available
Israel,2018,41,GEOSPREAD,,,,,,No Activity
Israel,2018,42,ILI CASES,0TO4,,,,,11.00
Israel,2018,42,ILI CASES,5TO14,,,,,13.00
Israel,2018,42,ILI CASES,15TO64,,,,,87.00
Israel,2018,42,ILI CASES,65TO,,,,,13.00
Israel,2018,42,ILI CASES,UNKNOWN,,,,,0.00
Israel,2018,42,ILI CASES,ALL,,,,,124.00
Israel,2018,42,ILI POPULATION COVERED,0TO4,,,,,204864.00
Israel,2018,42,ILI POPULATION COVERED,5TO14,,,,,397145.00
Israel,2018,42,ILI POPULATION COVERED,15TO64,,,,,1374956.00
Israel,2018,42,ILI POPULATION COVERED,65TO,,,,,241132.00
Israel,2018,42,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Israel,2018,42,ILI POPULATION COVERED,ALL,,,,,2218097.00
Israel,2018,42,TREND,,,,,,Increasing
Israel,2018,42,INTENSITY,,,,,,Low/Moderate
Israel,2018,42,IMPACT,,,,,,Not Available
Israel,2018,42,GEOSPREAD,,,,,,No Activity
Israel,2018,43,ILI CASES,0TO4,,,,,14.00
Israel,2018,43,ILI CASES,5TO14,,,,,25.00
Israel,2018,43,ILI CASES,15TO64,,,,,140.00
Israel,2018,43,ILI CASES,65TO,,,,,14.00
Israel,2018,43,ILI CASES,UNKNOWN,,,,,0.00
Israel,2018,43,ILI CASES,ALL,,,,,193.00
Israel,2018,43,ILI POPULATION COVERED,0TO4,,,,,204864.00
Israel,2018,43,ILI POPULATION COVERED,5TO14,,,,,397145.00
Israel,2018,43,ILI POPULATION COVERED,15TO64,,,,,1374956.00
Israel,2018,43,ILI POPULATION COVERED,65TO,,,,,241132.00
Israel,2018,43,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Israel,2018,43,ILI POPULATION COVERED,ALL,,,,,2218097.00
Israel,2018,43,TREND,,,,,,Increasing
Israel,2018,43,INTENSITY,,,,,,Low/Moderate
Israel,2018,43,IMPACT,,,,,,Not Available
Israel,2018,43,GEOSPREAD,,,,,,Localized
Israel,2018,44,ILI CASES,0TO4,,,,,18.00
Israel,2018,44,ILI CASES,5TO14,,,,,29.00
Israel,2018,44,ILI CASES,15TO64,,,,,134.00
Israel,2018,44,ILI CASES,65TO,,,,,19.00
Israel,2018,44,ILI CASES,UNKNOWN,,,,,0.00
Israel,2018,44,ILI CASES,ALL,,,,,200.00
Israel,2018,44,ILI POPULATION COVERED,0TO4,,,,,204864.00
Israel,2018,44,ILI POPULATION COVERED,5TO14,,,,,397145.00
Israel,2018,44,ILI POPULATION COVERED,15TO64,,,,,1374956.00
Israel,2018,44,ILI POPULATION COVERED,65TO,,,,,241132.00
Israel,2018,44,ILI POPULATION COVERED,UNKNOWN,,,,,0.00
Israel,2018,44,ILI POPULATION COVERED,ALL,,,,,2218097.00
Israel,2018,44,TREND,,,,,,Increasing
Israel,2018,44,INTENSITY,,,,,,Low/Moderate
Israel,2018,44,IMPACT,,,,,,Not Available
Israel,2018,44,GEOSPREAD,,,,,,Localized
Israel,2018,45,ILI CASES,0TO4,,,,,18.00
Israel,2018,45,ILI CASES,5TO14,,,,,29.00
Israel,2018,45,ILI CASES,15TO64,,,,,160.00
Israel,2018,45,ILI CASES,65TO,,,,,14.00
